id,subject,body,text,category,category_id
social_media_1822,New friend request from David Kim,"""Thanks for sharing!"" View: social.com/notifications Reply or disable: platform.com/notifications.","New friend request from David Kim ""Thanks for sharing!"" View: social.com/notifications Reply or disable: platform.com/notifications.",social_media,2
social_media_1347,5th anniversary on Twitter!,"Alex: ""Check this out"" Emily: ""Count me in!"" Reply: social.com/chats/hiking.","5th anniversary on Twitter! Alex: ""Check this out"" Emily: ""Count me in!"" Reply: social.com/chats/hiking.",social_media,2
social_media_620,Lisa Rodriguez mentioned you in a comment,"""College reunion photos"" - view album: platform.com/memories/beach.","Lisa Rodriguez mentioned you in a comment ""College reunion photos"" - view album: platform.com/memories/beach.",social_media,2
social_media_824,Your post is featured on #TravelDiaries,View profile: social.com/profile/john123 Accept/reject: social.com/friends/pending.,Your post is featured on #TravelDiaries View profile: social.com/profile/john123 Accept/reject: social.com/friends/pending.,social_media,2
social_media_635,Nearby: Product Launch today 8PM,"""Great insight!"" View: social.com/notifications Reply or disable: platform.com/notifications.","Nearby: Product Launch today 8PM ""Great insight!"" View: social.com/notifications Reply or disable: platform.com/notifications.",social_media,2
social_media_1297,Mike Chen liked your article,"""Love this!"" View: social.com/profile/user123 Reply or disable: social.com/settings.","Mike Chen liked your article ""Love this!"" View: social.com/profile/user123 Reply or disable: social.com/settings.",social_media,2
social_media_1316,Live alert: Meetup behind-the-scenes,"Group ""Tech Enthusiasts"" invited you. RSVP: social.com/events/meetup.","Live alert: Meetup behind-the-scenes Group ""Tech Enthusiasts"" invited you. RSVP: social.com/events/meetup.",social_media,2
social_media_1101,New event: Workshop,"Your group ""Tech Enthusiasts"" is live streaming. Join: social.com/live/conference.","New event: Workshop Your group ""Tech Enthusiasts"" is live streaming. Join: social.com/live/conference.",social_media,2
social_media_167,Live Event: Product Launch Countdown,Join exclusive reveal of new flagship smartphone: social.com/live/product-launch. Backstage access for VIP members. Live chat with engineers during stream. Set reminder for Sep 15 10AM PT.,Live Event: Product Launch Countdown Join exclusive reveal of new flagship smartphone: social.com/live/product-launch. Backstage access for VIP members. Live chat with engineers during stream. Set reminder for Sep 15 10AM PT.,social_media,2
social_media_766,Event invitation: Product Launch Aug 25,post from New York received 442 likes and 67 comments. See insights: platform.com/analytics/content.,Event invitation: Product Launch Aug 25 post from New York received 442 likes and 67 comments. See insights: platform.com/analytics/content.,social_media,2
social_media_22,Popular Post: Your photo reached 10K views,"""Sunset at Big Sur"" gained 875 likes. See analytics: instagram.com/insights/posts/PH88234","Popular Post: Your photo reached 10K views ""Sunset at Big Sur"" gained 875 likes. See analytics: instagram.com/insights/posts/PH88234",social_media,2
social_media_44,Social VR World-Building Kit Early Access,Create persistent VR spaces. Download beta: socialvrplatform.com/dev-kit Documentation attached.,Social VR World-Building Kit Early Access Create persistent VR spaces. Download beta: socialvrplatform.com/dev-kit Documentation attached.,social_media,2
social_media_1219,Live now: Webinar keynote,"""Beach vacation with family"" - view album: social.com/albums/vacation2018.","Live now: Webinar keynote ""Beach vacation with family"" - view album: social.com/albums/vacation2018.",social_media,2
social_media_1478,Live alert: Tech Conference behind-the-scenes,"Your group ""Book Club"" is live streaming. Join: social.com/live/conference.","Live alert: Tech Conference behind-the-scenes Your group ""Book Club"" is live streaming. Join: social.com/live/conference.",social_media,2
social_media_1010,New event: Tech Conference,"Group update: ""Photography Group"" posted video. Trending in ""Remote Workers"": favorite tech tools.","New event: Tech Conference Group update: ""Photography Group"" posted video. Trending in ""Remote Workers"": favorite tech tools.",social_media,2
social_media_422,Memories from this week in 2018,"""College reunion photos"" - view album: platform.com/memories/beach.","Memories from this week in 2018 ""College reunion photos"" - view album: platform.com/memories/beach.",social_media,2
social_media_2120,Popular near you: Workshop,"Group update: ""Hiking Buddies"" posted photo. Trending in ""Startup Founders"": best summer destination.","Popular near you: Workshop Group update: ""Hiking Buddies"" posted photo. Trending in ""Startup Founders"": best summer destination.",social_media,2
social_media_1645,Nearby: Tech Conference today 8PM,"Group ""Tech Enthusiasts"" invited you. RSVP: social.com/events/meetup.","Nearby: Tech Conference today 8PM Group ""Tech Enthusiasts"" invited you. RSVP: social.com/events/meetup.",social_media,2
social_media_224,Brand Mentioned You,"""Best customer photo"" - respond: social.com/mentions/brand3344.","Brand Mentioned You ""Best customer photo"" - respond: social.com/mentions/brand3344.",social_media,2
social_media_142,Connection Request: VC Investor,Partner at CapitalFirm. Connect? social.com/profile/investor-profile.,Connection Request: VC Investor Partner at CapitalFirm. Connect? social.com/profile/investor-profile.,social_media,2
social_media_970,Your post got 8 new reactions,View profile: platform.com/users/sarah Accept/reject: platform.com/requests.,Your post got 8 new reactions View profile: platform.com/users/sarah Accept/reject: platform.com/requests.,social_media,2
social_media_1067,News: John Smith started new position,View profile: social.com/profile/john123 Accept/reject: platform.com/requests.,News: John Smith started new position View profile: social.com/profile/john123 Accept/reject: platform.com/requests.,social_media,2
social_media_761,Lisa Rodriguez liked your video,"Your group ""Hiking Buddies"" is live streaming. Join: social.com/live/conference.","Lisa Rodriguez liked your video Your group ""Hiking Buddies"" is live streaming. Join: social.com/live/conference.",social_media,2
social_media_784,Birthday reminder: 45 friends today,"Your group ""Tech Enthusiasts"" is live streaming. Join: social.com/live/conference.","Birthday reminder: 45 friends today Your group ""Tech Enthusiasts"" is live streaming. Join: social.com/live/conference.",social_media,2
social_media_1409,New friend request from Mike Chen,"""You were at Grand Canyon with Alex"" - view album: platform.com/memories/beach.","New friend request from Mike Chen ""You were at Grand Canyon with Alex"" - view album: platform.com/memories/beach.",social_media,2
social_media_71,Space Habitat Design Collaboration,Mars colony concepts visualization. Platform: spacehabitat.design Simulation tools.,Space Habitat Design Collaboration Mars colony concepts visualization. Platform: spacehabitat.design Simulation tools.,social_media,2
social_media_99,New follower in your industry,Marketing Director at Competitor Inc. Connect? social.com/profile/follower882.,New follower in your industry Marketing Director at Competitor Inc. Connect? social.com/profile/follower882.,social_media,2
social_media_1582,News: Mike Chen started new position,"45 friends checked in at ""Central Perk"". See photos and menu: social.com/places/cafe.","News: Mike Chen started new position 45 friends checked in at ""Central Perk"". See photos and menu: social.com/places/cafe.",social_media,2
social_media_1652,Popular near you: Webinar,"""So inspiring!"" View: social.com/events/event456 Reply or disable: platform.com/notifications.","Popular near you: Webinar ""So inspiring!"" View: social.com/events/event456 Reply or disable: platform.com/notifications.",social_media,2
social_media_1495,Lisa Rodriguez mentioned you in a comment,"Your group ""Hiking Buddies"" is live streaming. Join: social.com/live/conference.","Lisa Rodriguez mentioned you in a comment Your group ""Hiking Buddies"" is live streaming. Join: social.com/live/conference.",social_media,2
social_media_763,10th anniversary on LinkedIn!,"Group update: ""Tech Enthusiasts"" posted photo. Trending in ""Digital Artists"": best summer destination.","10th anniversary on LinkedIn! Group update: ""Tech Enthusiasts"" posted photo. Trending in ""Digital Artists"": best summer destination.",social_media,2
social_media_528,Popular near you: Tech Conference,"See which article: social.com/posts/photo123 Comments: ""Great insight!"" Disable notifications: platform.com/notifications.","Popular near you: Tech Conference See which article: social.com/posts/photo123 Comments: ""Great insight!"" Disable notifications: platform.com/notifications.",social_media,2
social_media_1096,Live now: Webinar keynote,"""Beach vacation with family"" - view album: social.com/albums/vacation2018.","Live now: Webinar keynote ""Beach vacation with family"" - view album: social.com/albums/vacation2018.",social_media,2
social_media_974,News: David Kim started new position,"Mike: ""Great event today!"" David: ""Weather looks great!"" Reply: social.com/chats/hiking.","News: David Kim started new position Mike: ""Great event today!"" David: ""Weather looks great!"" Reply: social.com/chats/hiking.",social_media,2
social_media_394,Poll: Vote for best summer destination,story from New York received 156 likes and 12 comments. See insights: social.com/insights/post123.,Poll: Vote for best summer destination story from New York received 156 likes and 12 comments. See insights: social.com/insights/post123.,social_media,2
social_media_1122,Your post is featured on #WorkoutMotivation,"Sarah: ""Anyone free this weekend?"" Emily: ""Count me in!"" Reply: social.com/chats/hiking.","Your post is featured on #WorkoutMotivation Sarah: ""Anyone free this weekend?"" Emily: ""Count me in!"" Reply: social.com/chats/hiking.",social_media,2
social_media_1605,Memories from this week in 2018,"Your group ""Tech Enthusiasts"" is live streaming. Join: platform.com/streaming/event.","Memories from this week in 2018 Your group ""Tech Enthusiasts"" is live streaming. Join: platform.com/streaming/event.",social_media,2
social_media_1062,New friend request from David Kim,"""So inspiring!"" View: social.com/profile/user123 Reply or disable: platform.com/notifications.","New friend request from David Kim ""So inspiring!"" View: social.com/profile/user123 Reply or disable: platform.com/notifications.",social_media,2
social_media_115,Friend Suggestions: College Alumni,5 connections available. View: social.com/people-you-may-know.,Friend Suggestions: College Alumni 5 connections available. View: social.com/people-you-may-know.,social_media,2
social_media_906,Live now: Product Launch keynote,"Group ""Book Club"" invited you. RSVP: platform.com/events/workshop.","Live now: Product Launch keynote Group ""Book Club"" invited you. RSVP: platform.com/events/workshop.",social_media,2
social_media_427,Lisa Rodriguez mentioned you in a comment,"Group ""Tech Enthusiasts"" invited you. RSVP: social.com/events/meetup.","Lisa Rodriguez mentioned you in a comment Group ""Tech Enthusiasts"" invited you. RSVP: social.com/events/meetup.",social_media,2
social_media_2240,10th anniversary on Social Platform!,"Group ""Hiking Buddies"" invited you. RSVP: platform.com/events/workshop.","10th anniversary on Social Platform! Group ""Hiking Buddies"" invited you. RSVP: platform.com/events/workshop.",social_media,2
social_media_2199,Memories from this week in 2022,"See which article: social.com/posts/photo123 Comments: ""So inspiring!"" Disable notifications: platform.com/notifications.","Memories from this week in 2022 See which article: social.com/posts/photo123 Comments: ""So inspiring!"" Disable notifications: platform.com/notifications.",social_media,2
social_media_1548,New event: Tech Conference,"Alex: ""Anyone free this weekend?"" Lisa: ""Count me in!"" Reply: social.com/chats/hiking.","New event: Tech Conference Alex: ""Anyone free this weekend?"" Lisa: ""Count me in!"" Reply: social.com/chats/hiking.",social_media,2
social_media_902,Memories from this week in 2021,"""Love this!"" View: social.com/notifications Reply or disable: social.com/settings.","Memories from this week in 2021 ""Love this!"" View: social.com/notifications Reply or disable: social.com/settings.",social_media,2
social_media_1925,News: David Kim started new position,"See which video: social.com/posts/photo123 Comments: ""Great insight!"" Disable notifications: social.com/settings.","News: David Kim started new position See which video: social.com/posts/photo123 Comments: ""Great insight!"" Disable notifications: social.com/settings.",social_media,2
social_media_1660,Poll: Vote for weekend plans,"Group ""Photography Group"" invited you. RSVP: social.com/events/meetup.","Poll: Vote for weekend plans Group ""Photography Group"" invited you. RSVP: social.com/events/meetup.",social_media,2
social_media_2125,Live alert: Product Launch behind-the-scenes,"""You were at Grand Canyon with Alex"" - view album: platform.com/memories/beach.","Live alert: Product Launch behind-the-scenes ""You were at Grand Canyon with Alex"" - view album: platform.com/memories/beach.",social_media,2
social_media_343,Event invitation: Meetup Aug 25,"Sarah: ""Check this out"" Lisa: ""Weather looks great!"" Reply: platform.com/messages/group.","Event invitation: Meetup Aug 25 Sarah: ""Check this out"" Lisa: ""Weather looks great!"" Reply: platform.com/messages/group.",social_media,2
social_media_2159,News from groups you follow,video from New York received 234 likes and 12 comments. See insights: social.com/insights/post123.,News from groups you follow video from New York received 234 likes and 12 comments. See insights: social.com/insights/post123.,social_media,2
social_media_458,Event invitation: Meetup Sep 15,"See which photo: social.com/posts/photo123 Comments: ""Great insight!"" Disable notifications: social.com/settings.","Event invitation: Meetup Sep 15 See which photo: social.com/posts/photo123 Comments: ""Great insight!"" Disable notifications: social.com/settings.",social_media,2
social_media_1603,Event invitation: Meetup Aug 25,article from New York received 442 likes and 12 comments. See insights: platform.com/analytics/content.,Event invitation: Meetup Aug 25 article from New York received 442 likes and 12 comments. See insights: platform.com/analytics/content.,social_media,2
social_media_1654,News from groups you follow,"See which story: social.com/posts/photo123 Comments: ""So inspiring!"" Disable notifications: platform.com/notifications.","News from groups you follow See which story: social.com/posts/photo123 Comments: ""So inspiring!"" Disable notifications: platform.com/notifications.",social_media,2
social_media_1751,10th anniversary on LinkedIn!,View profile: social.com/profile/john123 Accept/reject: social.com/friends/pending.,10th anniversary on LinkedIn! View profile: social.com/profile/john123 Accept/reject: social.com/friends/pending.,social_media,2
social_media_988,Event invitation: Product Launch Aug 25,"See which story: social.com/posts/photo123 Comments: ""Thanks for sharing!"" Disable notifications: platform.com/notifications.","Event invitation: Product Launch Aug 25 See which story: social.com/posts/photo123 Comments: ""Thanks for sharing!"" Disable notifications: platform.com/notifications.",social_media,2
social_media_144,Group Event: Online Workshop,"""Python for Beginners"" Sep 5. RSVP: social.com/events/python-workshop.","Group Event: Online Workshop ""Python for Beginners"" Sep 5. RSVP: social.com/events/python-workshop.",social_media,2
social_media_1398,John Smith mentioned you in a comment,"12 friends checked in at ""Tech Hub"". See photos and menu: social.com/places/cafe.","John Smith mentioned you in a comment 12 friends checked in at ""Tech Hub"". See photos and menu: social.com/places/cafe.",social_media,2
social_media_1847,New friend request from Sarah Johnson,"15 friends checked in at ""Downtown Cafe"". See photos and menu: social.com/places/cafe.","New friend request from Sarah Johnson 15 friends checked in at ""Downtown Cafe"". See photos and menu: social.com/places/cafe.",social_media,2
social_media_955,New follower: David Kim,"""Love this!"" View: social.com/profile/user123 Reply or disable: social.com/settings.","New follower: David Kim ""Love this!"" View: social.com/profile/user123 Reply or disable: social.com/settings.",social_media,2
social_media_68,Open Source Drug Discovery Portal,Crowdsource molecular docking results. Platform: opensourcepharma.com Lab credentials.,Open Source Drug Discovery Portal Crowdsource molecular docking results. Platform: opensourcepharma.com Lab credentials.,social_media,2
social_media_1190,Birthday reminder: 23 friends next week,"See which video: platform.com/content/video456 Comments: ""Great insight!"" Disable notifications: social.com/settings.","Birthday reminder: 23 friends next week See which video: platform.com/content/video456 Comments: ""Great insight!"" Disable notifications: social.com/settings.",social_media,2
social_media_1335,Live alert: Webinar behind-the-scenes,post from London received 156 likes and 12 comments. See insights: platform.com/analytics/content.,Live alert: Webinar behind-the-scenes post from London received 156 likes and 12 comments. See insights: platform.com/analytics/content.,social_media,2
social_media_577,Mike Chen mentioned you in a comment,View profile: social.com/profile/john123 Accept/reject: social.com/friends/pending.,Mike Chen mentioned you in a comment View profile: social.com/profile/john123 Accept/reject: social.com/friends/pending.,social_media,2
social_media_1050,New event: Workshop,"Group update: ""Photography Group"" posted video. Trending in ""Startup Founders"": best summer destination.","New event: Workshop Group update: ""Photography Group"" posted video. Trending in ""Startup Founders"": best summer destination.",social_media,2
social_media_231,Story Reaction: 15+ Views,Your morning workout story. See viewers: social.com/stories/views.,Story Reaction: 15+ Views Your morning workout story. See viewers: social.com/stories/views.,social_media,2
social_media_267,Nearby: Workshop today 6PM,"See which video: social.com/posts/photo123 Comments: ""Great insight!"" Disable notifications: social.com/settings.","Nearby: Workshop today 6PM See which video: social.com/posts/photo123 Comments: ""Great insight!"" Disable notifications: social.com/settings.",social_media,2
social_media_119,New Follower: Industry Expert,CTO at TechCorp. Connect? social.com/profile/CTO-profile.,New Follower: Industry Expert CTO at TechCorp. Connect? social.com/profile/CTO-profile.,social_media,2
social_media_688,Mike Chen liked your post,"Group ""Hiking Buddies"" invited you. RSVP: platform.com/events/workshop.","Mike Chen liked your post Group ""Hiking Buddies"" invited you. RSVP: platform.com/events/workshop.",social_media,2
social_media_2214,Popular near you: Workshop,"Group ""Hiking Buddies"" invited you. RSVP: social.com/events/meetup.","Popular near you: Workshop Group ""Hiking Buddies"" invited you. RSVP: social.com/events/meetup.",social_media,2
social_media_1349,News from groups you follow,View profile: platform.com/users/sarah Accept/reject: platform.com/requests.,News from groups you follow View profile: platform.com/users/sarah Accept/reject: platform.com/requests.,social_media,2
social_media_480,Sarah Johnson mentioned you in a comment,"Group ""Book Club"" invited you. RSVP: social.com/events/meetup.","Sarah Johnson mentioned you in a comment Group ""Book Club"" invited you. RSVP: social.com/events/meetup.",social_media,2
social_media_1473,3rd anniversary on Instagram!,View profile: social.com/profile/john123 Accept/reject: social.com/friends/pending.,3rd anniversary on Instagram! View profile: social.com/profile/john123 Accept/reject: social.com/friends/pending.,social_media,2
social_media_328,Memories from this week in 2020,article from New York received 156 likes and 89 comments. See insights: platform.com/analytics/content.,Memories from this week in 2020 article from New York received 156 likes and 89 comments. See insights: platform.com/analytics/content.,social_media,2
social_media_1250,New follower: Sarah Johnson,"See which photo: platform.com/content/video456 Comments: ""Great insight!"" Disable notifications: platform.com/notifications.","New follower: Sarah Johnson See which photo: platform.com/content/video456 Comments: ""Great insight!"" Disable notifications: platform.com/notifications.",social_media,2
social_media_237,"Your Post Has Gone Viral in ""Tech Innovators"" Group","Your article ""Future of Quantum Computing"" has received 850+ engagements and been shared across multiple industry groups! The discussion thread now features commentary from leading experts in the field. Track real-time analytics: social-network.com/insights/post-4479. You've earned ""Thought Leader"" badge visible on your profile. Consider expanding this content into a live Q&A session - our event team can assist with scheduling. Continue the conversation by responding to top comments from verified professionals.","Your Post Has Gone Viral in ""Tech Innovators"" Group Your article ""Future of Quantum Computing"" has received 850+ engagements and been shared across multiple industry groups! The discussion thread now features commentary from leading experts in the field. Track real-time analytics: social-network.com/insights/post-4479. You've earned ""Thought Leader"" badge visible on your profile. Consider expanding this content into a live Q&A session - our event team can assist with scheduling. Continue the conversation by responding to top comments from verified professionals.",social_media,2
social_media_862,Sarah Johnson mentioned you in a comment,"Group ""Tech Enthusiasts"" invited you. RSVP: social.com/events/meetup.","Sarah Johnson mentioned you in a comment Group ""Tech Enthusiasts"" invited you. RSVP: social.com/events/meetup.",social_media,2
social_media_1198,David Kim mentioned you in a comment,"Your group ""Tech Enthusiasts"" is live streaming. Join: platform.com/streaming/event.","David Kim mentioned you in a comment Your group ""Tech Enthusiasts"" is live streaming. Join: platform.com/streaming/event.",social_media,2
social_media_1088,News: Sarah Johnson started new position,"Group update: ""Book Club"" posted video. Trending in ""Digital Artists"": favorite tech tools.","News: Sarah Johnson started new position Group update: ""Book Club"" posted video. Trending in ""Digital Artists"": favorite tech tools.",social_media,2
social_media_1959,Live alert: Webinar behind-the-scenes,"""So inspiring!"" View: social.com/events/event456 Reply or disable: platform.com/notifications.","Live alert: Webinar behind-the-scenes ""So inspiring!"" View: social.com/events/event456 Reply or disable: platform.com/notifications.",social_media,2
social_media_1737,Lisa Rodriguez mentioned you in a comment,"Group ""Book Club"" invited you. RSVP: social.com/events/meetup.","Lisa Rodriguez mentioned you in a comment Group ""Book Club"" invited you. RSVP: social.com/events/meetup.",social_media,2
social_media_408,Watch later: Recommended post,"See which story: platform.com/content/video456 Comments: ""Great insight!"" Disable notifications: platform.com/notifications.","Watch later: Recommended post See which story: platform.com/content/video456 Comments: ""Great insight!"" Disable notifications: platform.com/notifications.",social_media,2
social_media_1392,David Kim liked your video,"8 friends checked in at ""Downtown Cafe"". See photos and menu: social.com/places/cafe.","David Kim liked your video 8 friends checked in at ""Downtown Cafe"". See photos and menu: social.com/places/cafe.",social_media,2
social_media_1854,New event: Meetup,"See which video: social.com/posts/photo123 Comments: ""So inspiring!"" Disable notifications: social.com/settings.","New event: Meetup See which video: social.com/posts/photo123 Comments: ""So inspiring!"" Disable notifications: social.com/settings.",social_media,2
social_media_190,Collaborative Memory Book Project,"Co-create ""College Memories"" digital album with classmates: social.com/memories/collab-college. Upload deadline: Oct 1. Printed edition available for pre-order.","Collaborative Memory Book Project Co-create ""College Memories"" digital album with classmates: social.com/memories/collab-college. Upload deadline: Oct 1. Printed edition available for pre-order.",social_media,2
social_media_855,Nearby: Workshop today 8PM,"See which article: platform.com/content/video456 Comments: ""Thanks for sharing!"" Disable notifications: platform.com/notifications.","Nearby: Workshop today 8PM See which article: platform.com/content/video456 Comments: ""Thanks for sharing!"" Disable notifications: platform.com/notifications.",social_media,2
social_media_686,10th anniversary on LinkedIn!,"Group update: ""Tech Enthusiasts"" posted article. Trending in ""Startup Founders"": weekend plans.","10th anniversary on LinkedIn! Group update: ""Tech Enthusiasts"" posted article. Trending in ""Startup Founders"": weekend plans.",social_media,2
social_media_1675,Event invitation: Workshop Aug 25,"Group update: ""Book Club"" posted photo. Trending in ""Digital Artists"": best summer destination.","Event invitation: Workshop Aug 25 Group update: ""Book Club"" posted photo. Trending in ""Digital Artists"": best summer destination.",social_media,2
social_media_170,Event Photo Album Published: Tech Conference,Official photographer uploaded 120+ high-res images. You're tagged in 8 shots. Review: social.com/events/techconf2024/photos. Download option available for tagged photos.,Event Photo Album Published: Tech Conference Official photographer uploaded 120+ high-res images. You're tagged in 8 shots. Review: social.com/events/techconf2024/photos. Download option available for tagged photos.,social_media,2
social_media_279,Memories from this week in 2020,photo from Paris received 442 likes and 89 comments. See insights: social.com/insights/post123.,Memories from this week in 2020 photo from Paris received 442 likes and 89 comments. See insights: social.com/insights/post123.,social_media,2
social_media_349,Watch later: Recommended article,"""So inspiring!"" View: social.com/notifications Reply or disable: platform.com/notifications.","Watch later: Recommended article ""So inspiring!"" View: social.com/notifications Reply or disable: platform.com/notifications.",social_media,2
social_media_1481,Live now: Product Launch keynote,"45 friends checked in at ""Tech Hub"". See photos and menu: social.com/places/cafe.","Live now: Product Launch keynote 45 friends checked in at ""Tech Hub"". See photos and menu: social.com/places/cafe.",social_media,2
social_media_1992,Your post got 23 new reactions,"Your group ""Photography Group"" is live streaming. Join: platform.com/streaming/event.","Your post got 23 new reactions Your group ""Photography Group"" is live streaming. Join: platform.com/streaming/event.",social_media,2
social_media_1680,"45 new messages in ""Book Club"" chat","Your group ""Tech Enthusiasts"" is live streaming. Join: social.com/live/conference.","45 new messages in ""Book Club"" chat Your group ""Tech Enthusiasts"" is live streaming. Join: social.com/live/conference.",social_media,2
social_media_193,Fitness Challenge Launch: 30-Day Transformation,Join group challenge starting Sep 10: social.com/groups/fitness-challenge-2024. Daily live workouts and nutrition tracking. Achievement badges unlockable.,Fitness Challenge Launch: 30-Day Transformation Join group challenge starting Sep 10: social.com/groups/fitness-challenge-2024. Daily live workouts and nutrition tracking. Achievement badges unlockable.,social_media,2
social_media_1476,Birthday reminder: 15 friends next week,"8 friends checked in at ""Downtown Cafe"". See photos and menu: platform.com/locations/venue.","Birthday reminder: 15 friends next week 8 friends checked in at ""Downtown Cafe"". See photos and menu: platform.com/locations/venue.",social_media,2
social_media_345,Nearby: Webinar today 8PM,"See which photo: platform.com/content/video456 Comments: ""Thanks for sharing!"" Disable notifications: social.com/settings.","Nearby: Webinar today 8PM See which photo: platform.com/content/video456 Comments: ""Thanks for sharing!"" Disable notifications: social.com/settings.",social_media,2
social_media_670,3rd anniversary on LinkedIn!,"Your group ""Book Club"" is live streaming. Join: platform.com/streaming/event.","3rd anniversary on LinkedIn! Your group ""Book Club"" is live streaming. Join: platform.com/streaming/event.",social_media,2
social_media_1119,Live now: Workshop keynote,"""Great insight!"" View: social.com/events/event456 Reply or disable: social.com/settings.","Live now: Workshop keynote ""Great insight!"" View: social.com/events/event456 Reply or disable: social.com/settings.",social_media,2
social_media_1293,Watch later: Recommended post,"""Thanks for sharing!"" View: social.com/notifications Reply or disable: social.com/settings.","Watch later: Recommended post ""Thanks for sharing!"" View: social.com/notifications Reply or disable: social.com/settings.",social_media,2
social_media_998,Event invitation: Workshop Sep 15,"See which post: platform.com/content/video456 Comments: ""Thanks for sharing!"" Disable notifications: social.com/settings.","Event invitation: Workshop Sep 15 See which post: platform.com/content/video456 Comments: ""Thanks for sharing!"" Disable notifications: social.com/settings.",social_media,2
social_media_1647,News from groups you follow,story from London received 156 likes and 44 comments. See insights: social.com/insights/post123.,News from groups you follow story from London received 156 likes and 44 comments. See insights: social.com/insights/post123.,social_media,2
social_media_3,Memories from this week in 2018,"""You were at Grand Canyon with Alex"" - view album: social.com/memories/2018-08-14.","Memories from this week in 2018 ""You were at Grand Canyon with Alex"" - view album: social.com/memories/2018-08-14.",social_media,2
social_media_578,Poll: Vote for favorite tech tools,"Mike: ""Check this out"" Lisa: ""Weather looks great!"" Reply: social.com/chats/hiking.","Poll: Vote for favorite tech tools Mike: ""Check this out"" Lisa: ""Weather looks great!"" Reply: social.com/chats/hiking.",social_media,2
social_media_166,Connection Milestone Celebration,"You've built connections with professionals in 15 countries! Unlock global networking toolkit featuring culture guides, timezone scheduler, and multi-language translation. Share achievement to enter exclusive mentorship drawing. View insights: social.com/connections/map. Continue growing for premium verification status.","Connection Milestone Celebration You've built connections with professionals in 15 countries! Unlock global networking toolkit featuring culture guides, timezone scheduler, and multi-language translation. Share achievement to enter exclusive mentorship drawing. View insights: social.com/connections/map. Continue growing for premium verification status.",social_media,2
social_media_1002,Nearby: Product Launch today 6PM,"12 friends checked in at ""Central Perk"". See photos and menu: social.com/places/cafe.","Nearby: Product Launch today 6PM 12 friends checked in at ""Central Perk"". See photos and menu: social.com/places/cafe.",social_media,2
social_media_1110,John Smith liked your video,"12 friends checked in at ""Central Perk"". See photos and menu: social.com/places/cafe.","John Smith liked your video 12 friends checked in at ""Central Perk"". See photos and menu: social.com/places/cafe.",social_media,2
social_media_86,Your memory from 3 years ago,"""Beach vacation with family"" - 15 photos. Relive: social.com/memories/2021-08-18.","Your memory from 3 years ago ""Beach vacation with family"" - 15 photos. Relive: social.com/memories/2021-08-18.",social_media,2
social_media_604,News from groups you follow,"Mike: ""Great event today!"" David: ""Weather looks great!"" Reply: social.com/chats/hiking.","News from groups you follow Mike: ""Great event today!"" David: ""Weather looks great!"" Reply: social.com/chats/hiking.",social_media,2
social_media_2012,Poll: Vote for best summer destination,post from London received 678 likes and 89 comments. See insights: social.com/insights/post123.,Poll: Vote for best summer destination post from London received 678 likes and 89 comments. See insights: social.com/insights/post123.,social_media,2
social_media_1766,"8 new messages in ""Tech Enthusiasts"" chat",View profile: platform.com/users/sarah Accept/reject: social.com/friends/pending.,"8 new messages in ""Tech Enthusiasts"" chat View profile: platform.com/users/sarah Accept/reject: social.com/friends/pending.",social_media,2
social_media_353,Poll: Vote for favorite tech tools,"""Great insight!"" View: social.com/notifications Reply or disable: platform.com/notifications.","Poll: Vote for favorite tech tools ""Great insight!"" View: social.com/notifications Reply or disable: platform.com/notifications.",social_media,2
social_media_1846,Watch later: Recommended photo,View profile: social.com/profile/john123 Accept/reject: social.com/friends/pending.,Watch later: Recommended photo View profile: social.com/profile/john123 Accept/reject: social.com/friends/pending.,social_media,2
social_media_1167,Live now: Webinar keynote,"Group ""Tech Enthusiasts"" invited you. RSVP: social.com/events/meetup.","Live now: Webinar keynote Group ""Tech Enthusiasts"" invited you. RSVP: social.com/events/meetup.",social_media,2
social_media_2212,Watch later: Recommended story,"Group update: ""Book Club"" posted story. Trending in ""Startup Founders"": best summer destination.","Watch later: Recommended story Group update: ""Book Club"" posted story. Trending in ""Startup Founders"": best summer destination.",social_media,2
social_media_660,Nearby: Tech Conference today 7PM,"Group ""Hiking Buddies"" invited you. RSVP: social.com/events/meetup.","Nearby: Tech Conference today 7PM Group ""Hiking Buddies"" invited you. RSVP: social.com/events/meetup.",social_media,2
social_media_834,Live now: Meetup keynote,"Your group ""Hiking Buddies"" is live streaming. Join: social.com/live/conference.","Live now: Meetup keynote Your group ""Hiking Buddies"" is live streaming. Join: social.com/live/conference.",social_media,2
social_media_1793,Birthday reminder: 45 friends today,"Group ""Book Club"" invited you. RSVP: platform.com/events/workshop.","Birthday reminder: 45 friends today Group ""Book Club"" invited you. RSVP: platform.com/events/workshop.",social_media,2
social_media_530,Birthday reminder: 8 friends tomorrow,"""Love this!"" View: social.com/profile/user123 Reply or disable: social.com/settings.","Birthday reminder: 8 friends tomorrow ""Love this!"" View: social.com/profile/user123 Reply or disable: social.com/settings.",social_media,2
social_media_1242,Sarah Johnson mentioned you in a comment,"Group update: ""Hiking Buddies"" posted story. Trending in ""Remote Workers"": best summer destination.","Sarah Johnson mentioned you in a comment Group update: ""Hiking Buddies"" posted story. Trending in ""Remote Workers"": best summer destination.",social_media,2
